SEKIO;89345614500026;893456145;62.02A;;;76670
29.7;90765010500014;907650105;62.02A;;;92044
KALIBRI CONSEILS;90773257200017;907732572;62.02A;;;33318
LUPITASHINE;90773821500017;907738215;62.02A;;;95127
;90776017700010;907760177;62.02A;;;92076
;90776121700013;907761217;62.02A;;;92050
;90776240500013;907762405;62.02A;;;77373
;90776692700012;907766927;62.02A;;;95018
BAYARD TECH;90777211500016;907772115;62.02A;;;75118
;90777350100016;907773501;62.02A;;;13209
;90777504300017;907775043;62.02A;;;13054
MLB C-S;90777733800019;907777338;62.02A;;;95063
;90777956500015;907779565;62.02A;;;34172
;90778081100010;907780811;62.02A;;;67437
;90778309600015;907783096;62.02A;;;79191
MOLENDE CAMPUS-FRANCE;90778269200012;907782692;62.02A;;;95127
;90778411000013;907784110;62.02A;;;2B143
;90778466400019;907784664;62.02A;;;13207
RB DEVELOPPEMENT;90779403600018;907794036;62.02A;;;49007
MARS INFORMATION SERVICES;39162673600014;391626736;62.02A;2019;22;67180
ANS-COM;40393866500037;403938665;62.02A;2019;11;59009
F-SECURE SARL;42310740800068;423107408;62.02A;2019;12;92063
IRIUM SOFTWARE;42829258500018;428292585;62.02A;2019;21;17300
IM CONSULTING;50497586300045;504975863;62.02A;;;75117
;51773882900038;517738829;62.02A;;;95120
;52326181600020;523261816;62.02A;;;93078
ITXSYS;52843140600024;528431406;62.02A;2019;03;33281
GO AND UP;52954317500028;529543175;62.02A;2019;03;75114
CYYCLE;75187551900025;751875519;62.02A;2019;02;94033
DYNAGILE CONSULTING;80073472500024;800734725;62.02A;2019;03;92022
BLUESTAR EUROPE DISTRIBUTION B.V.;81808873400053;818088734;62.02A;;;45232
ALGORYSM;82241209400028;822412094;62.02A;;;91377
S VERTICAL;83309547400015;833095474;62.02A;2019;01;92019
STAM CONSULTING;84750376000013;847503760;62.02A;2019;01;38185
;87799987000018;877999870;62.02A;;;94043
TECHNI PC;88172955200011;881729552;62.02A;;;25210
SOCIAL CLEAN;89159404600015;891594046;62.02A;;;37053
KIRSCH CONSEIL ET SERVICE;89169722900013;891697229;62.02A;;;49331
ACUSTENG;89417658500012;894176585;62.02A;;;92026
;90076174300013;900761743;62.02A;;;34172
SOLUTECH CONSEIL;90762514900014;907625149;62.02A;;;92024
JVD CONSULTING;90762516400013;907625164;62.02A;;;92024
CSI BFR;90762517200016;907625172;62.02A;;;92073
ARCHI-VOLT;90772603800017;907726038;62.02A;;;85021
CHETEK TRAINING & SERVICES;90773582300011;907735823;62.02A;;;59343
FM2D;90773587200018;907735872;62.02A;;;75101
PIPAUD THEO;90775006100018;907750061;62.02A;;;44164
MAGS ENGINEERING;90775543300014;907755433;62.02A;;;92004
WYTEK;90775638100014;907756381;62.02A;;;94041
REMI BEGES S.A.S.U.;90776572100010;907765721;62.02A;;;75117
HGI CONSULTING;90776663800015;907766638;62.02A;;;92044
3D SERVEUR CONCEPT;90777155400017;907771554;62.02A;;;75108
MONACAN SERVICES;90779654400019;907796544;62.02A;;;06088
YACINE BEKKA CONSULTING;90779883900011;907798839;62.02A;;;92040
INGE COM CONSULTING;42480419300037;424804193;62.02A;;;92004
360 FLIP;83096555400025;830965554;62.02A;;;64102
I G S I INFORMATIQUE GESTION SYSTEME D'INFORMATION;47946415800092;479464158;62.02A;;;10081
NEO SOFT SERVICES;48434848700329;484348487;62.02A;;;13001
FEKRA CONSULTING;50769373700045;507693737;62.02A;;;92050
BISYS CONSULTING;79343963900022;793439639;62.02A;;;94046
ANFRUI  TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION;79970650200033;799706502;62.02A;;;30221
HAPPYWAIT;81217399500026;812173995;62.02A;;;35238
J&A CONSULTING;83083507000020;830835070;62.02A;;;34240
CHAINIT;83154416800022;831544168;62.02A;;;95210
NOSDATA;84522743800023;845227438;62.02A;;;75108
SEMAX INFORMATIQUE;84526795400020;845267954;62.02A;;;01143
MADA;88006534700028;880065347;62.02A;;;92051
ARKNTEK;88184468200032;881844682;62.02A;;;92048
MA CONSEIL;88530486500029;885304865;62.02A;;;78423
;88395929800026;883959298;62.02A;;;75108
DEVS EX MACHINA;89167937500024;891679375;62.02A;;;60644
IMINETI;90520447500065;905204475;62.02A;;;92040
MLBJ CONSULTING;90760611500018;907606115;62.02A;;;92048
DEVELOPSCC;90762438100014;907624381;62.02A;;;92002
AEROFAN;90763021400019;907630214;62.02A;;;31069
MARKATIC;90764036100016;907640361;62.02A;;;92062
PRO-D.I.S.;90765147500010;907651475;62.02A;;;31555
MCA INTERNATIONAL CONSULTING;90768489800014;907684898;62.02A;;;92025
DOTWHITE TECHNOLOGY SARL;90769770000017;907697700;62.02A;;;92051
EBS MORTEY;90774162300017;907741623;62.02A;;;75111
SAGEC FORE-TECH;90775493100018;907754931;62.02A;;;42323
PROPSTER;90778952300012;907789523;62.02A;;;93070
DEVSLING;90780684800012;907806848;62.02A;;;92023
LRI - CONSULTING;90781796900013;907817969;62.02A;;;93047
INMARS;90781921300014;907819213;62.02A;;;13212
;90782004700013;907820047;62.02A;;;13206
LF IT CONSEILS;90782255500013;907822555;62.02A;;;95480
CISNOPY CONSEIL;90782360300010;907823603;62.02A;;;92012
DEVITE;90782592100014;907825921;62.02A;;;92004
;90783213300017;907832133;62.02A;;;91570
;90783211700010;907832117;62.02A;;;91471
;90783297600019;907832976;62.02A;;;88188
;90783485700019;907834857;62.02A;;;94052
;90783493100012;907834931;62.02A;;;94081
;90783627400015;907836274;62.02A;;;93057
;90783822100014;907838221;62.02A;;;77349
OBFE1;90783927800013;907839278;62.02A;;;13019
;90784220700017;907842207;62.02A;;;48065
;90784798200010;907847982;62.02A;;;25453
;90784844400010;907848444;62.02A;;;69279
;90784859200016;907848592;62.02A;;;38558
;90784951700012;907849517;62.02A;;;69069
;90785051500012;907850515;62.02A;;;78498
;90785198400019;907851984;62.02A;;;59599
;32424757600022;324247576;62.02A;;;92040
;33210340700109;332103407;62.02A;;;76217
ASSIST MATERIE BUREAUTI INFORMA;33965972400050;339659724;62.02A;;;75116
;39104977200091;391049772;62.02A;;;75116
;40295118000023;402951180;62.02A;;;92026
;42274286600045;422742866;62.02A;;;94017
;42297860100025;422978601;62.02A;;;33015
;42816665600028;428166656;62.02A;;;62236
ANTIANE;43140143900077;431401439;62.02A;2019;12;97213
;43244092300063;432440923;62.02A;;;33063
;43463983700039;434639837;62.02A;;;74281
;43849761200038;438497612;62.02A;;;44055
;44221948100037;442219481;62.02A;;;93064
;44385850100044;443858501;62.02A;;;77373
;44807802200044;448078022;62.02A;;;83099
INFHOTEP;44811688900024;448116889;62.02A;2019;12;75102
HIGHTEN;44977775400077;449777754;62.02A;;;33063
INSECO;45124251500034;451242515;62.02A;2019;11;86194
;45143632300039;451436323;62.02A;;;75112
ORION INFORMATIQUE ET CONSEIL;45241659700022;452416597;62.02A;;;77261
SYNOLIA;45248741600060;452487416;62.02A;;;69383
ISILIS;45281895800079;452818958;62.02A;;;75108
;47951309500022;479513095;62.02A;;;33312
HELPHIX;48158094200011;481580942;62.02A;2019;01;64329
;48247837700039;482478377;62.02A;;;68297
;48328790000011;483287900;62.02A;;;53074
;48341868700024;483418687;62.02A;;;71076
;48370775800031;483707758;62.02A;;;59350
;48386978000021;483869780;62.02A;;;97403
S CUBE;49155907600055;491559076;62.02A;;;92046
;49198942200044;491989422;62.02A;;;25254
SECURITE ET CONCEPT INFORMATIQUE;49393049900022;493930499;62.02A;;;67222
D.S.I.;49442397300028;494423973;62.02A;;;81099
EUROWER.FR;50045929200040;500459292;62.02A;;;69381
;50432209000037;504322090;62.02A;;;74010
KOMAK;50822035700018;508220357;62.02A;2019;01;37261
;50995853400026;509958534;62.02A;;;73116
NUMERICUBE;51403600300010;514036003;62.02A;2019;01;75114
;51435543700021;514355437;62.02A;;;73330
;51475543800058;514755438;62.02A;;;11262
LEADEO;51515144700031;515151447;62.02A;2019;11;67482
;51806408400024;518064084;62.02A;;;54332
;51810258700053;518102587;62.02A;;;62894
;51847926600042;518479266;62.02A;;;57631
;52006722400029;520067224;62.02A;;;91174
;52182163700035;521821637;62.02A;;;21231
;52368908100025;523689081;62.02A;;;93032
;52375134500050;523751345;62.02A;;;37079
;52416576800036;524165768;62.02A;;;93063
IKIWA;52413178600013;524131786;62.02A;2019;00;75106
;52430540600026;524305406;62.02A;;;38186
;52469004700021;524690047;62.02A;;;01159
SAS DEXCLAN;52490414100024;524904141;62.02A;2019;01;92063
;52768349400035;527683494;62.02A;;;54395
;52871019700021;528710197;62.02A;;;77307
QUADRA INFORMATIQUE SUD-OUEST;52936225300039;529362253;62.02A;;;33069
L.SYSTEMS;53341752300057;533417523;62.02A;;;75114
;53433249900027;534332499;62.02A;;;37266
JBEPA CONSULTING;53874116600028;538741166;62.02A;;;11049
;75008842900022;750088429;62.02A;;;83041
VEEUP;75044546200039;750445462;62.02A;;;92023
ARCHETECH;75178822500025;751788225;62.02A;;;77243
PITWITI;75352623500027;753526235;62.02A;;;69271
;79035176100024;790351761;62.02A;;;06088
;79067594600020;790675946;62.02A;;;60172
;79099072500034;790990725;62.02A;;;97311
OTELICO;79118457500037;791184575;62.02A;;;33489
LEANEOUS;79125635700041;791256357;62.02A;;;75114
;79138065200036;791380652;62.02A;;;83137
NATIVIP;79301678300037;793016783;62.02A;;;72181
;79354777900033;793547779;62.02A;;;59599
SPF SOLUTIONS;79373033400034;793730334;62.02A;;;91114
;79462749700025;794627497;62.02A;;;25056
;79512442900023;795124429;62.02A;;;75113
;79860466600031;798604666;62.02A;;;93007
HOP ONLINE;80002665000047;800026650;62.02A;;;31555
VALIPROD;80072813100049;800728131;62.02A;;;44006
OPTIPARK;80266618000020;802666180;62.02A;2019;02;92050
YOGOKO;80318573500054;803185735;62.02A;;;35051
BAROBLIK;80320182100029;803201821;62.02A;;;03304
;80448112500032;804481125;62.02A;;;63168
OPTIMAL-IT SYSTEM;80467865400026;804678654;62.02A;;;31561
OCEANIT;80493365300029;804933653;62.02A;;;92024
;80911839100022;809118391;62.02A;;;31555
ACB6;80937915900050;809379159;62.02A;;;34199
;80962547800023;809625478;62.02A;;;92026
;80983375900024;809833759;62.02A;;;93001
IXELIUM;81052271400015;810522714;62.02A;2019;01;76447
ABK CONSULTING;81204841100027;812048411;62.02A;;;92019
;81328275300025;813282753;62.02A;;;94081
DERIV'STORE;81347697500046;813476975;62.02A;;;67506
JMAUPOUX SERVICES;81357422500021;813574225;62.02A;;;94003
;81423133800025;814231338;62.02A;;;59368
RAPP 76;81738960400023;817389604;62.02A;;;92040
;81785705500054;817857055;62.02A;;;82094
VIRTUAPROD;81776600900036;817766009;62.02A;;;69072
SYLINK;81828206300036;818282063;62.02A;;;92026
THINKIT CONSULTING;81943826800032;819438268;62.02A;;;78124
GUID-IT;81964443600027;819644436;62.02A;;;75112
;82014944100025;820149441;62.02A;;;75111
TANNEN CONSULTING;82068384500037;820683845;62.02A;;;69027
TAK;82145466700063;821454667;62.02A;;;75102
DUX SOFTWARE;83005921800032;830059218;62.02A;;;75101
GETUP;82209691300022;822096913;62.02A;;;83054
;82214158600021;822141586;62.02A;;;77294
DAVINFORG;82229739600027;822297396;62.02A;;;51108
GSO CONSULTANCY SERVICES;82273807600022;822738076;62.02A;;;92023
DE CLERCK CONSULTING;82286800600021;822868006;62.02A;;;78646
MYCONSULTING;82347570200036;823475702;62.02A;;;91045
;82421219500021;824212195;62.02A;;;44190
;82753162500024;827531625;62.02A;;;69266
ABY TECHNOLOGY SERVICES;82814845200026;828148452;62.02A;;;78123
SOFTISSIME;83058078300041;830580783;62.02A;;;31555
;83078417900020;830784179;62.02A;;;59330
;83080572700039;830805727;62.02A;;;74010
;83161665100046;831616651;62.02A;;;30083
MBGROUPE CONSULTING;83185523400025;831855234;62.02A;;;77203
RUN 4 CONSULTING;83198373900028;831983739;62.02A;;;33109
CITOYX;83217541800025;832175418;62.02A;;;78171
ILLINKS;83220296400017;832202964;62.02A;2019;01;31254
DEVOTT;83229154600022;832291546;62.02A;;;06152
CADT SYSTEMS;83248094100026;832480941;62.02A;;;92002
ULTIMATE DEV SOLUTIONS;83266885900024;832668859;62.02A;;;92002
SEVADATA;83270553700021;832705537;62.02A;;;94022
ADG CONSULTING;83340557400025;833405574;62.02A;;;92050
MENORCA;83341345300022;833413453;62.02A;;;92051
ARK ECOSYSTEM;83343930000033;833439300;62.02A;;;75101
AMEPSIS;83377641200029;833776412;62.02A;;;77316
KEY SOLUTION;83391576200029;833915762;62.02A;;;78358
;83439987500048;834399875;62.02A;;;59600
IQ FACTORY;83467346900021;834673469;62.02A;;;75109
;83498204300020;834982043;62.02A;;;75111
;83523307300021;835233073;62.02A;;;34176
LIOUBOUCHKIN INGENIERIE ET LOGICIELS;83805285000032;838052850;62.02A;;;78423
;83991146800024;839911468;62.02A;;;93057
LOONA;84010734600024;840107346;62.02A;;;75114
DNA PC;84047528900020;840475289;62.02A;;;69381
SWEETCOM75;84074430400022;840744304;62.02A;;;93001
;84112422500027;841124225;62.02A;;;66038
;84237911700026;842379117;62.02A;;;50585
BRALI;84245576800023;842455768;62.02A;;;78233
BAKINO;84254389400021;842543894;62.02A;;;69383
BRISENSE;84278565100022;842785651;62.02A;;;31555
;84296167400020;842961674;62.02A;;;59183
NAW CONSEIL;84354630000024;843546300;62.02A;;;78029
NORRECRAFT;84366663700023;843666637;62.02A;;;75116
MERKIT;84432119000028;844321190;62.02A;;;78624
SANTECK;84438436200027;844384362;62.02A;;;77169
ITS SOFTWARE;84454912100029;844549121;62.02A;;;75106
;84537763900024;845377639;62.02A;;;79191
ADLEN;84770303000019;847703030;62.02A;2019;01;91377
;84862926700024;848629267;62.02A;;;21496
;84888521600020;848885216;62.02A;;;01244
FABOSOFT;84902644800035;849026448;62.02A;;;75108
ULTIMATE IPPON CONSULTING;84927554000029;849275540;62.02A;;;92024
TOPANGA SOLUTIONS;85020240900023;850202409;62.02A;;;77533
;85038443900020;850384439;62.02A;;;26341
;85040129000026;850401290;62.02A;;;13206
;85093153600021;850931536;62.02A;;;75119
;85143438100022;851434381;62.02A;;;59569
SELENANCE;85282582700029;852825827;62.02A;;;75117
PRAGMAT-IS;85379332100029;853793321;62.02A;;;76332
;85381407700022;853814077;62.02A;;;69383
LE GUEVEL CONSULTING;87778563400024;877785634;62.02A;;;95018
WASIFTECH;87831639700024;878316397;62.02A;;;91027
ITEC SECURITY;88042510300020;880425103;62.02A;;;75106
SSD CONSULTING;88108110300023;881081103;62.02A;;;92062
SELAT FRANCE;88134203400025;881342034;62.02A;;;91521
;88174097100026;881740971;62.02A;;;28134
;88210935800029;882109358;62.02A;;;17387
ECOSPARL;88248489200022;882484892;62.02A;;;86001
;88249777900026;882497779;62.02A;;;11069
;88258601900029;882586019;62.02A;;;44169
FEEL HILT;88286535500029;882865355;62.02A;;;93014
;88328089300024;883280893;62.02A;;;13054
;88348404000026;883484040;62.02A;;;30189
;88355325700022;883553257;62.02A;;;94015
;88386657600027;883866576;62.02A;;;06161
;88436494400022;884364944;62.02A;;;59017
MKCONSULTS;88507041700021;885070417;62.02A;;;69266
;88757947200028;887579472;62.02A;;;75118
;88800085800025;888000858;62.02A;;;77430
;88891874500025;888918745;62.02A;;;2A004
SEF;88897162900025;888971629;62.02A;;;75112
;88953184400021;889531844;62.02A;;;92004
;89060399600020;890603996;62.02A;;;12056
AZK CONSULTING;89118045700022;891180457;62.02A;;;91411
;89148200200021;891482002;62.02A;;;54266
;89167396400021;891673964;62.02A;;;75117
;89200325200038;892003252;62.02A;;;73257
;89252792000037;892527920;62.02A;;;73150
;89267702200022;892677022;62.02A;;;95063
HIM CONSULTING;89289959200026;892899592;62.02A;;;75108
;89421958300024;894219583;62.02A;;;33058
SERVICES ETEXPERTISE EN SYSTEME INFORMATIQUE;89446393400022;894463934;62.02A;;;24311
;89463249600028;894632496;62.02A;;;03023
;89510096400025;895100964;62.02A;;;75119
D2SICS;89794883200026;897948832;62.02A;;;75112
VALING CONSULTING;89826267000026;898262670;62.02A;;;31555
;90046655800021;900466558;62.02A;;;76700
BSW CONSULTING;90055213400026;900552134;62.02A;;;69266
;90170517800027;901705178;62.02A;;;35238
;90178780400029;901787804;62.02A;;;92024
;90203006300025;902030063;62.02A;;;57058
MU NUMERIQUE;90321478100028;903214781;62.02A;;;38185
;90455656000038;904556560;62.02A;;;06088
;90496135600014;904961356;62.02A;;;33243
HMB-PE NETWORK CONSULTING;90507552900016;905075529;62.02A;;;24388
;90511189400010;905111894;62.02A;;;75110
;90511326200018;905113262;62.02A;;;93001
;90517720000011;905177200;62.02A;;;13117
;90517446200010;905174462;62.02A;;;90010
;90518304200019;905183042;62.02A;;;93007
;90522298000013;905222980;62.02A;;;94077
;90529463300011;905294633;62.02A;;;13117
;90531834100013;905318341;62.02A;;;75120
;90749095700012;907490957;62.02A;;;75109
LE COMPTOIR DIGITAL;90750195100012;907501951;62.02A;;;13207
;90758891700019;907588917;62.02A;;;45302
;90777851800015;907778518;62.02A;;;77468
FOVEA DEV;90779407700012;907794077;62.02A;;;78297
61FPS;90779517300018;907795173;62.02A;;;44109
KEESTONE;90779718700016;907797187;62.02A;;;91115
PALMA DATA;90779743500019;907797435;62.02A;;;83137
FLIM CONSULTING;90781592200014;907815922;62.02A;;;33281
WAS CONSULTING;90782006200012;907820062;62.02A;;;75111
LENOVA CONSULTING;90782810700017;907828107;62.02A;;;92062
;44757718000030;447577180;62.02A;;;82096
IMASI SARL;45056210300033;450562103;62.02A;;;38544
;48124111500023;481241115;62.02A;;;78646
COAPTIS;48183267300075;481832673;62.02A;;;75108
;53171394900026;531713949;62.02A;;;72181
SARL DEV.COM;75143885400026;751438854;62.02A;;;97304
DIGITAL & YOU;79024733200063;790247332;62.02A;;;75102
IT EUROPE CONSULTING;81057175200049;810571752;62.02A;;;75106
AFFIKEYS;82050913100026;820509131;62.02A;;;40287
;82505554400027;825055544;62.02A;;;75119
;82747461000041;827474610;62.02A;;;34172
GVA IT SERVICES;83211536400024;832115364;62.02A;;;01071
;83251300600029;832513006;62.02A;;;77284
KHIDAP;84034156400028;840341564;62.02A;;;75110
ACCESS ETHICS;84353283900035;843532839;62.02A;;;59350
;85298942500024;852989425;62.02A;;;67447
;90152114600026;901521146;62.02A;;;49007
;90268666600022;902686666;62.02A;;;18033
;90461026800024;904610268;62.02A;;;57447
RIO TECH;90782479100012;907824791;62.02A;;;93007
SMART FIT DIGITAL;90783777700016;907837777;62.02A;;;92050
MAGER CONSULTING;90784534100011;907845341;62.02A;;;69059
HETIK CONSULTING;90785271900018;907852719;62.02A;;;78621
;90785357600011;907853576;62.02A;;;24396
;38760836700018;387608367;62.02A;;NN;94028
;51800957600043;518009576;62.02A;;;92035
;52427587200017;524275872;62.02A;;;94044
TOME 4;80946881200015;809468812;62.02A;2018;01;67130
BI-BFG CONSEIL;80961996800013;809619968;62.02A;2019;01;53127
ADAPTEACH;82524618400022;825246184;62.02A;2019;01;22054
D X DIGITAL TRANSFORMATION;84754371700015;847543717;62.02A;2019;01;69383
GAEDLE CONSEIL;87788158100012;877881581;62.02A;;;93057
MINH TRAN SAS;88241687800016;882416878;62.02A;;;75119
HM CONSULT;89830739200016;898307392;62.02A;;;94022
GOSU CONSEILS;90780436300014;907804363;62.02A;;;75116
EURO-INFORMATION EUROPEENNE DE TRAITEMENT DE L'INFORMATION;31273067400552;312730674;62.02A;;;49007
MARGO CONSEIL;48271300500049;482713005;62.02A;;;75108
;52970896800035;529708968;62.02A;;;75101
L.SYSTEMS;53341752300065;533417523;62.02A;;;92014
;82384180400037;823841804;62.02A;;;75113
;83082652500040;830826525;62.02A;;;93061
GREBETT;83147090100032;831470901;62.02A;;;93051
CODE CRAFTSMAN;83961375900027;839613759;62.02A;;;41129
;83928440300038;839284403;62.02A;;;69266
BLUE GREEN CONSULTING;84313011300031;843130113;62.02A;;;94068
TEDIYRA CONSEILS;87991324200027;879913242;62.02A;;;92009
MY SHARED STUDIO;88103443300022;881034433;62.02A;;;34172
;88203116400024;882031164;62.02A;;;59350
ESTORIK;89103677400034;891036774;62.02A;;;13001
;90196097100025;901960971;62.02A;;;75109
IT MARKETPLACE SA;90512494700029;905124947;62.02A;;;69382
DMGC;90781784500015;907817845;62.02A;;;75102
TEOPS FOODTECH SAS;90782064100013;907820641;62.02A;;;16070
DEEPINOV;90782903000010;907829030;62.02A;;;94046
DECAGON;90782972500015;907829725;62.02A;;;72154
BLUE SEVEN CONSULTING;90782965900016;907829659;62.02A;;;94046
DYNACOST;90783070700010;907830707;62.02A;;;69383
TECHNARIT;90783175400011;907831754;62.02A;;;95127
METHOD;90783641500014;907836415;62.02A;;;06018
ODYSSEE STUDIO;90783820500017;907838205;62.02A;;;94018
CHRISTY CONSULTING;90784736200015;907847362;62.02A;;;78486
TWIN CONSULTING;90785810400017;907858104;62.02A;;;78624
;90786064700011;907860647;62.02A;;;01249
CQL3 (CONTROLE QUALITE LOGICIEL);90786322900015;907863229;62.02A;;;93051
;90786561200010;907865612;62.02A;;;35188
;90786617200014;907866172;62.02A;;;30186
;90786640400011;907866404;62.02A;;;18033
;90786661000013;907866610;62.02A;;;11069
;90786731100017;907867311;62.02A;;;53091
;90786800400017;907868004;62.02A;;;94022
;90786904400012;907869044;62.02A;;;75119
;90787539700016;907875397;62.02A;;;31488
;90787582700012;907875827;62.02A;;;94028
;90787675900016;907876759;62.02A;;;77122
;90787967000012;907879670;62.02A;;;75107
MILK & IT CONSULTING;90788129600012;907881296;62.02A;;;75103
;90788365600015;907883656;62.02A;;;94081
;90788363100018;907883631;62.02A;;;77468
;90789705200011;907897052;62.02A;;;03001
SUMM-IT;90790345400011;907903454;62.02A;;;13091
;51858571600013;518585716;62.02A;;;67180
G5K FRANCE;52274367300025;522743673;62.02A;2019;12;59350
INFOTECH59;52939827300019;529398273;62.02A;2019;01;59071
VAUGARNIER DAVID SARL;53074554600032;530745546;62.02A;2019;01;34172
SPEAKYLINK;79337008100036;793370081;62.02A;2019;03;44162
CONSUL2MA;81949840300032;819498403;62.02A;2019;02;75108
INOV TEAM;84460800000015;844608000;62.02A;2019;11;06018
CAULS CONSULTING;87786507100014;877865071;62.02A;2019;01;91086
ITS-COACHING;88287097500019;882870975;62.02A;;;63033
SERVICE FOR YOU;88371949400014;883719494;62.02A;;;92073
;90072406300012;900724063;62.02A;;;94080
;90135794700018;901357947;62.02A;;;31561
;90136931400017;901369314;62.02A;;;06004
NONIUS FRANCE;90527842000013;905278420;62.02A;;;92078
;90820594100010;908205941;62.02A;;;75115
EXITCODE0;90787927400013;907879274;62.02A;;;92062
DATABUSINESS;90788003300010;907880033;62.02A;;;75101
LGD CONSEIL;90788787100016;907887871;62.02A;;;94046
KIND SOLUTIONS;90790001300018;907900013;62.02A;;;92050
IZI SOLUTIONS;90790367800015;907903678;62.02A;;;92073
SOPRA STERIA GROUP;32682006501545;326820065;62.02A;;;34172
ONEPOINT;44069771200097;440697712;62.02A;;;44109
;44984783900031;449847839;62.02A;;;75108
IMAKUMO;52047694600196;520476946;62.02A;;;95063
CONCEPT;82344446800024;823444468;62.02A;;;13001
EYENEW;82859541300034;828595413;62.02A;;;75101
SI AND CO;83858842400021;838588424;62.02A;;;94015
FALZIV;84505757900029;845057579;62.02A;;;28191
NEXTCOG;88843667200024;888436672;62.02A;;;34172
PATRIARCHE UX;88926095600020;889260956;62.02A;;;73179
TECFI-CONSULTING;90115049000026;901150490;62.02A;;;46309
ASC-TECH;90763286300011;907632863;62.02A;;;92063
ET MORMIN;90782653100010;907826531;62.02A;;;75110
ANQILYTICS;90787442400019;907874424;62.02A;;;94041
AUKKAR;90787579300016;907875793;62.02A;;;91272
JBDS;90788182500018;907881825;62.02A;;;76561
SALMAN IT CONSULTING;90788232800012;907882328;62.02A;;;95280
NEOQUALIS;90788578400013;907885784;62.02A;;;94058
YNTEGRA SOLUTIONS & SERVICES;90789077600012;907890776;62.02A;;;94073
HACOUSTIK;90789090900019;907890909;62.02A;;;79191
DIGITALMECANIZER;90789126100014;907891261;62.02A;;;92076
;90791011100018;907910111;62.02A;;;69385
;90791023600013;907910236;62.02A;;;75105
;90791064000016;907910640;62.02A;;;95252
;90791260400010;907912604;62.02A;;;91477
;90791494900017;907914949;62.02A;;;70285
;90791470900015;907914709;62.02A;;;69388
;90792281900012;907922819;62.02A;;;67046
;90792282700015;907922827;62.02A;;;67482
;90792287600012;907922876;62.02A;;;68224
;90792674500015;907926745;62.02A;;;06088
GAB DEV & CONSEILS;90793906000014;907939060;62.02A;;;06084
;39158883700065;391588837;62.02A;;;94002
MP CONSULTING;79436549400010;794365494;62.02A;2019;00;97103
CIRS;82386858300019;823868583;62.02A;2019;01;27638
GOSWIFT OU;83753122700010;837531227;62.02A;2018;01;
UP DIGITAL STUDIO;83961378300019;839613783;62.02A;2019;01;75104
AUGURIA;84475736900021;844757369;62.02A;;;44109
;84851371900015;848513719;62.02A;;;92026
;88836338900014;888363389;62.02A;;;86194
XLAB SERVICES;90787109900012;907871099;62.02A;;;44129
DATA4YOU;90787239400016;907872394;62.02A;;;59009
SPEEDIZYCOM;90788066000010;907880660;62.02A;;;66015
MA-IT CONSULTING;90788392000015;907883920;62.02A;;;59163
COCHET & COCHET;90788918200016;907889182;62.02A;;;38185
UNFORKABLE;90789628600016;907896286;62.02A;;;49007
MATTACK;90789707800016;907897078;62.02A;;;75112
FULLNODES DEV & OPS;90789946200010;907899462;62.02A;;;92025
ANALOG38;90790150800016;907901508;62.02A;;;38179
DNT CONSULTING IT;90790751300010;907907513;62.02A;;;92049
NKDEV;90792190200017;907921902;62.02A;;;94068
IHA CONSULTING;90794356700012;907943567;62.02A;;;75117
MKS MIKROSYS;41435151000030;414351510;62.02A;;;28422
DATASOLUTION;44522385200101;445223852;62.02A;;;73065
IT BUBBLY;80361967500058;803619675;62.02A;;;14118
BPAP;81002996700041;810029967;62.02A;;;69382
2RM CONSULTING;83010764500038;830107645;62.02A;;;41052
SIWAR CONSULTING;83348301900034;833483019;62.02A;;;77128
TSX CONSULTING;84195605500021;841956055;62.02A;;;77315
HAULOGY FRANCE;89266619900039;892666199;62.02A;;;75114
LUCAS PEDROZA CONSEIL;89369288900023;893692889;62.02A;;;75117
AKAZIAN;89791638300028;897916383;62.02A;;;93006
;90480542100024;904805421;62.02A;;;93001
PERFMAT;90792821200014;907928212;62.02A;;;33449
SI PROD CONSULTING;90792881600012;907928816;62.02A;;;93073
ETACONSULTING;90793841900013;907938419;62.02A;;;13213
KT CONSULTING;90793892200016;907938922;62.02A;;;95019
ISM CONSULTING;90794414400019;907944144;62.02A;;;95268
HEARING DATA;90794462300012;907944623;62.02A;;;92049
TOMA CONSULTING;90795058800018;907950588;62.02A;;;38337
;90795668400019;907956684;62.02A;;;95585
;90795722900012;907957229;62.02A;;;01313
;90795771600018;907957716;62.02A;;;69275
;90795902700018;907959027;62.02A;;;77371
;90795999300011;907959993;62.02A;;;71105
;90796293000018;907962930;62.02A;;;75110
;90796394600013;907963946;62.02A;;;59392
;90796583400019;907965834;62.02A;;;59419
;90796642800019;907966428;62.02A;;;74105
RUN CREASITE;90796707900019;907967079;62.02A;;;97415
;90796792100012;907967921;62.02A;;;59599
;90797077600015;907970776;62.02A;;;33256
;90797163400015;907971634;62.02A;;;37261
;90797259000018;907972590;62.02A;;;32369
;90797372100018;907973721;62.02A;;;75111
;90798314200015;907983142;62.02A;;;33122
;90799454500016;907994545;62.02A;;;21292
;90799878500014;907998785;62.02A;;;13041
ENGINEER SKILLS;38257036400036;382570364;62.02A;;;06088
WINSHUTTLE FRANCE;40082201100054;400822011;62.02A;2019;03;75109
SMARTLINE SYSTEMS;48040568700033;480405687;62.02A;;;93070
BEETWEEN;49862001200019;498620012;62.02A;2019;11;75107
